;variable;relative_importance;scaled_importance;percentage
0;vesselDetails_length;18.43242073059082;1.0;0.30357236689571193
1;vesselDetails_draught;16.440805435180664;0.8919504212431072;0.2707715005303974
2;vesselDetails_typeName;10.240666389465332;0.5555790277979991;0.16865844046625714
3;vesselDetails_width;9.407051086425781;0.5103535354319277;0.15492923070466488
4;vesselDetails_flagCode;3.2153728008270264;0.17444115712325992;0.05295551495193479
5;vesselDetails_typeCode;2.98205828666687;0.16178332353914782;0.049112946451033854
6;vesselDetails_flagCountry;0.0;0.0;0.0
